"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,,,,,,
"859296426	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-145475	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus	porcellus	SUBSPECIES	Cavia porcellus porcellus	Cavia porcellus porcellus		US	Berkeley", University of California," from Anatomy Dept. stock	California	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1930-03-01T00:00:00	1	3	1930	8733757	5219702	PRESERVED_SPECIMEN	AMNH	Mammals	M-145475	42			CC0_1_0		J. E. Hill		NATIVE	2020-10-07T13:36:20.095Z		",,,,,,,,
"859276087	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-76758	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus	anolaimae	SUBSPECIES	Cavia porcellus anolaimae	Cavia porcellus anolalmae		CO	Zipaquira	Cundinamarca	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1926-09-01T00:00:00	1	9	1926	9047262	5219702	PRESERVED_SPECIMEN	AMNH	Mammals	M-76758				CC0_1_0		N. Maria		NATIVE	2020-10-07T13:36:19.953Z		TAXON_MATCH_FUZZY",,,,,,,,,,
"859276081	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-76756	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus	anolaimae	SUBSPECIES	Cavia porcellus anolaimae	Cavia porcellus anolalmae		CO	Zipaquira	Cundinamarca	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1926-09-01T00:00:00	1	9	1926	9047262	5219702	PRESERVED_SPECIMEN	AMNH	Mammals	M-76756				CC0_1_0		N. Maria		NATIVE	2020-10-07T13:36:13.270Z		TAXON_MATCH_FUZZY",,,,,,,,,,
"859276076	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-76755	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus	anolaimae	SUBSPECIES	Cavia porcellus anolaimae	Cavia porcellus anolalmae		CO	Zipaquira	Cundinamarca	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1926-09-01T00:00:00	1	9	1926	9047262	5219702	PRESERVED_SPECIMEN	AMNH	Mammals	M-76755				CC0_1_0		N. Maria		NATIVE	2020-10-07T13:36:13.264Z		TAXON_MATCH_FUZZY",,,,,,,,,,
"859276027	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-76754	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus	anolaimae	SUBSPECIES	Cavia porcellus anolaimae	Cavia porcellus anolalmae		CO	Zipaquira	Cundinamarca	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1926-09-01T00:00:00	1	9	1926	9047262	5219702	PRESERVED_SPECIMEN	AMNH	Mammals	M-76754				CC0_1_0		N. Maria		NATIVE	2020-10-07T13:36:13.270Z		TAXON_MATCH_FUZZY",,,,,,,,,,
"859276022	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-76752	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus	anolaimae	SUBSPECIES	Cavia porcellus anolaimae	Cavia porcellus anolalmae		CO	Zipaquira	Cundinamarca	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1926-09-01T00:00:00	1	9	1926	9047262	5219702	PRESERVED_SPECIMEN	AMNH	Mammals	M-76752				CC0_1_0		N. Maria		NATIVE	2020-10-07T13:36:13.184Z		TAXON_MATCH_FUZZY",,,,,,,,,,
"859273775	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-73677	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus	anolaimae	SUBSPECIES	Cavia porcellus anolaimae	Cavia porcellus anolaimae		CO	Zipaquira	Cundinamarca	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1926-09-01T00:00:00	1	9	1926	9047262	5219702	PRESERVED_SPECIMEN	AMNH	Mammals	M-73677				CC0_1_0		N. Maria		NATIVE	2020-10-07T13:36:19.825Z		",,,,,,,,,,
"813326937	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	96dd27c7-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus		ZZ	NO LOCALITY	Topeka zoological park	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1999-11-07T00:00:00	7	11	1999	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	158667				CC_BY_4_0		UNKNOWN			2020-10-07T11:14:46.923Z		",,,,,,,,,
"813326889	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	96a0a442-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus		ZZ	NO LOCALITY	Topeka zoological park	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1996-11-24T00:00:00	24	11	1996	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	155363				CC_BY_4_0		UNKNOWN			2020-10-07T11:14:34.605Z		",,,,,,,,,
"813326888	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	96a0a127-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus		ZZ	NO LOCALITY	Topeka zoological park	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1996-09-20T00:00:00	20	9	1996	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	155362				CC_BY_4_0		UNKNOWN			2020-10-07T11:14:34.605Z		",,,,,,,,,
"812652174	8eddc200-f535-4c65-9b4d-f723eafe607e	urn:catalog:PSM:Mammal:Mammal-16182	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus		US		Washington	PRESENT		f56c5f80-055c-11d8-b84e-b8a03c50a862									1969-10-19T00:00:00	19	10	1969	5219702	5219702	PRESERVED_SPECIMEN	PSM	Mammal	Mammal-16182				CC0_1_0		R. H. Taylor		NATIVE	2020-10-07T12:11:35.208Z		",,,,,,,,,
"812645801	8eddc200-f535-4c65-9b4d-f723eafe607e	urn:catalog:PSM:Mammal:Mammal-09279	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus		US	Tacoma	Washington	PRESENT		f56c5f80-055c-11d8-b84e-b8a03c50a862	47.25277930861899	-122.4439957165344	15298.0						1962-08-02T00:00:00	2	8	1962	5219702	5219702	PRESERVED_SPECIMEN	PSM	Mammal	Mammal-09279				CC0_1_0		M. L. Johnson		NATIVE	2020-10-07T12:11:31.945Z		COORDINATE_REPROJECTED",,,,,,,,,
"812637129	8eddc200-f535-4c65-9b4d-f723eafe607e	urn:catalog:PSM:Mammal:Mammal-00590	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		f56c5f80-055c-11d8-b84e-b8a03c50a862									1935-03-01T00:00:00		3	1935	5219702	5219702	PRESERVED_SPECIMEN	PSM	Mammal	Mammal-00590				CC0_1_0		K. Mann; Wayne"," A.		NATIVE	2020-10-07T12:11:35.547Z		",,,,,,,,
"787034901	58d0f326-2e85-4d0a-a744-571461220f00	urn:catalog:UCMP:V:123702	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus			Recent Element Collection		PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	UCMP	V	123702				CC_BY_4_0					2020-10-17T06:00:56.114Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT",,,,,,,,,
"787034900	58d0f326-2e85-4d0a-a744-571461220f00	urn:catalog:UCMP:V:123701	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus			Recent Element Collection		PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	UCMP	V	123701				CC_BY_4_0		Hutchison"," J.H.			2020-10-17T06:00:54.392Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT",,,,,,,,
"787034899	58d0f326-2e85-4d0a-a744-571461220f00	urn:catalog:UCMP:V:123700	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus			Recent Element Collection		PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	UCMP	V	123700				CC_BY_4_0		Dalzell"," B.			2020-10-17T06:00:54.406Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT",,,,,,,,
"787034878	58d0f326-2e85-4d0a-a744-571461220f00	urn:catalog:UCMP:V:123699	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus			Recent Element Collection		PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	UCMP	V	123699				CC_BY_4_0					2020-10-17T06:00:57.335Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT",,,,,,,,,
"787034877	58d0f326-2e85-4d0a-a744-571461220f00	urn:catalog:UCMP:V:123698	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus			Recent Element Collection		PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	UCMP	V	123698				CC_BY_4_0		Dalzell"," B.			2020-10-17T06:00:56.245Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT",,,,,,,,
"787033520	58d0f326-2e85-4d0a-a744-571461220f00	urn:catalog:UCMP:V:117522	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus			Recent Element Collection		PRESENT		0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	UCMP	V	117522				CC_BY_4_0					2020-10-17T06:00:56.242Z	StillImage	",,,,,,,,,
"779849437	b7ec1bf8-819b-11e2-bad2-00145eb45e9a		Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus Linnaeus"," 1758		DE	Tierpark Berlin		PRESENT		10980920-6dad-11da-ad13-b8a03c50a862									1965-03-06T14:00:00	6	3	1965	5219702	5219702	OBSERVATION	MfN	TSA	TSA:Cavia_porcellus_S_962_2_1				CC_BY_4_0		Tembrock"," Günter			2020-09-01T16:25:46.765Z	Sound	",,,,,,,
"735664618	75018539-6328-41de-b875-7c2e61dc1635	urn:catalog:SBMNH:MAM:654	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus		US	Santa Barbara; Palomino Rd.	California	PRESENT	1	78678140-1815-11da-9544-b8a03c50a862	34.453889	-119.715833							1966-07-14T00:00:00	14	7	1966	5219702	5219702	PRESERVED_SPECIMEN	SBMNH	MAM	654				CC0_1_0				NATIVE	2020-10-07T11:40:23.635Z		COORDINATE_ROUNDED",,,,,,,,,
"735661866	75018539-6328-41de-b875-7c2e61dc1635	urn:catalog:SBMNH:MAM:655	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus		US	Santa Barbara; Palomino Rd.	California	PRESENT	1	78678140-1815-11da-9544-b8a03c50a862	34.453889	-119.715833							1966-07-14T00:00:00	14	7	1966	5219702	5219702	PRESERVED_SPECIMEN	SBMNH	MAM	655				CC0_1_0				NATIVE	2020-10-07T11:40:19.961Z		COORDINATE_ROUNDED",,,,,,,,,
"730569006	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:10-5	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus		AR		Buenos Aires	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-37.15553	-60.026256	490060.62										5219702	5219702	PRESERVED_SPECIMEN	MACN	MACN-Ma	10-5				CC_BY_4_0					2020-10-07T11:17:20.137Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84",,,,,,,,,
"699197948	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:20-1	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus		AR		Buenos Aires	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-37.15553	-60.026256	490060.62										5219702	5219702	PRESERVED_SPECIMEN	MACN	MACN-Ma	20-1				CC_BY_4_0					2020-10-07T11:17:19.218Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84",,,,,,,,,
"686335919	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	9081b6a3-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1927-12-08T00:00:00	8	12	1927	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6260				CC_BY_4_0		MEENSEL V			2020-10-07T11:14:29.937Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335910	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	9081afe7-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1927-12-08T00:00:00	8	12	1927	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6251				CC_BY_4_0		MEENSEL V			2020-10-07T11:14:22.550Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335907	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	9081aca8-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1927-12-08T00:00:00	8	12	1927	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6248				CC_BY_4_0		MEENSEL V			2020-10-07T11:14:22.520Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335906	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	9081abe3-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6247				CC_BY_4_0		UNKNOWN			2020-10-07T11:14:22.550Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335901	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	9081a814-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1927-12-08T00:00:00	8	12	1927	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6242				CC_BY_4_0		MEENSEL V			2020-10-07T11:14:29.935Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335894	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	908193ec-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1927-07-01T00:00:00	1	7	1927	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6235				CC_BY_4_0		WHITE R			2020-10-07T11:14:29.933Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335891	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	90818aa6-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1927-12-08T00:00:00	8	12	1927	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6232				CC_BY_4_0		MEENSEL V			2020-10-07T11:14:29.935Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335889	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	9081889b-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1929-12-28T00:00:00	28	12	1929	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6230				CC_BY_4_0		MEENSEL V			2020-10-07T11:14:29.928Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335886	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	90817fa5-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1927-12-08T00:00:00	8	12	1927	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6227				CC_BY_4_0		MEENSEL V			2020-10-07T11:14:38.394Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335884	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	90817e23-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6225				CC_BY_4_0		UNKNOWN			2020-10-07T11:14:38.394Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335883	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	908179ce-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1927-12-10T00:00:00	10	12	1927	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6224				CC_BY_4_0		UNKNOWN			2020-10-07T11:14:22.515Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335879	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	90817595-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1920-12-08T00:00:00	8	12	1920	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6220				CC_BY_4_0		MEENSEL V			2020-10-07T11:14:29.935Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335874	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	90816efe-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6215				CC_BY_4_0		MEENSEL V			2020-10-07T11:14:29.935Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335872	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	90816d8c-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1927-12-12T00:00:00	12	12	1927	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6213				CC_BY_4_0		UNKNOWN			2020-10-07T11:14:29.928Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335871	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	90816cd5-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1927-12-08T00:00:00	8	12	1927	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6212				CC_BY_4_0		MEENSEL V			2020-10-07T11:14:29.966Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335870	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	90816c1b-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6211				CC_BY_4_0		UNKNOWN			2020-10-07T11:14:29.935Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686335864	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	908166e4-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	6205				CC_BY_4_0		UNKNOWN			2020-10-07T11:14:22.549Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686334393	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	907757f9-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Bird store	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1925-11-15T00:00:00	15	11	1925	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	4685				CC_BY_4_0		MCRILL K			2020-10-07T11:14:22.402Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686334061	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	90762c37-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1923-03-06T00:00:00	6	3	1923	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	4333				CC_BY_4_0		MALLEIS H W			2020-10-07T11:14:29.757Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686334060	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	90762b34-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1923-03-06T00:00:00	6	3	1923	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	4331				CC_BY_4_0		MALLEIS H W			2020-10-07T11:14:38.287Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
"686334059	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	90762a7d-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus cutleri		ZZ	NO LOCALITY	Ku lab colony	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1923-03-06T00:00:00	6	3	1923	5219702	5219702	PRESERVED_SPECIMEN	KU	KUM	4330				CC_BY_4_0		MALLEIS H W			2020-10-07T11:14:38.437Z		TAXON_MATCH_HIGHERRANK",,,,,,,,,
